id	title	price	availability	country	language	additional image link	brand	color	description	gtin	image link	installment(amount:months)	link	mpn	google_product_category		condition
243_377	Cadeira Sayl Gaming Vermelha	8045.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162154/sayl_prd_gallery_021_1_1280x1280--1-.jpg?v=637586762995970000,http://hermanmiller.vteximg.com.br/arquivos/ids/162155/sayl_prd_gallery_031_1_1280x1280.jpg?v=637586763480600000,http://hermanmiller.vteximg.com.br/arquivos/ids/162156/sayl_prd_gallery_041_1_1280x1280.jpg?v=637586763798330000,http://hermanmiller.vteximg.com.br/arquivos/ids/162157/sayl_prd_gallery_051_1_1280x1280.jpg?v=637586764162430000,http://hermanmiller.vteximg.com.br/arquivos/ids/162158/sayl_prd_gallery_061_1_1280x1280.jpg?v=637586764320030000,http://hermanmiller.vteximg.com.br/arquivos/ids/162159/sayl_prd_gallery_071_1_1280x1280.jpg?v=637586764522800000,http://hermanmiller.vteximg.com.br/arquivos/ids/162160/sayl_prd_gallery_44_1_1_5da5218f-7cd6-483d-b49b-0faa4ae9a416_1280x1280.jpg?v=637586764679800000,http://hermanmiller.vteximg.com.br/arquivos/ids/162161/sayl_prd_gallery_46_1_1_f3ad5f4e-929e-4418-93bb-388c06a77fb1_1280x1280.jpg?v=637586764818070000,http://hermanmiller.vteximg.com.br/arquivos/ids/162162/sayl_prd_gallery_47_1_1_3bc16e00-8100-4b3a-92f4-8dab1905ab43_1280x1280.jpg?v=637586764954600000,http://hermanmiller.vteximg.com.br/arquivos/ids/162163/sayl_prd_gallery_45_1_1_e28793b6-c23f-4e4d-9126-8de3be98e164_1280x1280.jpg?v=637586765110300000	Herman Miller	Vermelho	A CADEIRA IDEAL PARA GAMERS QUE NÃO PARAM QUIETOS   Bom design, apoio saudável e investimento excepcional são sempre atraentes, e a Sayl oferece todos os três.   Inspirada pela arquitetura e pela engenharia onde menos é mais das pontes suspensas, a Sayl é uma cadeira cheia de estilo para gamers, que usa menos peças e menos material que outras cadeiras de espuma e tecido.   ERGONOMIA BASEADA EM CIÊNCIA: A edição especial para gamers da Sayl equilibra apoio ergonômico e liberdade de movimentos—perfeita para gamers que vivem mudando de postura e trocando de posição ao longo do dia.   ENCOSTO COM SUSPENSÃO 3D INTELLIGENT: O encosto sem moldura 3D Intelligent da Sayl conta com fios de elastômero esticados para oferecer pontos de tensão maior onde o apoio é mais necessário, e menor nas áreas que permitem uma amplitude de movimentos maior.   SUPORTE PARA COLUNA POSTUREFIT: A estrutura do encosto com suspensão 3D Intelligent da Sayl oferece o suporte passivo PostureFit para a região pélvica, o que permite que sua coluna mantenha a forma natural em S e que seu corpo mantenha uma postura forte com menos fadiga.   HARMONIC TILT: O mecanismo de inclinação Harmonic da Sayl mantém seu corpo bem apoiado, permitindo movimentos naturais e equilibrados conforme você muda de posições - movimentando-se enquanto joga, ou mudando de posição entre um jogo e outro.   ÂNGULO FRONTAL DO ASSENTO: Como você joga em uma posição mais ativa do que quando navega na internet ou lê um livro, o ângulo frontal da cadeira oferece uma vantagem de desempenho postural, apoiando facilmente sua coluna conforme você se inclina em direção ao jogo.    ALMOFADA CONTORNADA DO ASSENTO: A almofada contornada do assento apresenta uma combinação de moldagem a injeção e espuma para proporcionar um conforto fácil, mesmo enquanto você joga por longos períodos.   Você não precisa substituir a Sayl a cada poucos anos. Nós testamos rigorosamente cada um de nossos produtos, o que significa que são feitos para durar.	1000043382858	http://hermanmiller.vteximg.com.br/arquivos/ids/162153/sayl_prd_gallery_021_1_1280x1280.jpg?v=637586762818230000	670.42 BRL:12	https://store.hermanmiller.com.br/cadeira-sayl-gaming-as1sg23aa1_preto/p?idsku=377	AS1SG23AAN2BKC7ROROBK3SY12	Gaming		new
331_338	Mesa Tulou 75cm Mocca	3986.50 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161094/Mesa-Tulou-75cm-Mocca.jpg?v=637363292550730000	Herman Miller	Mocca	A mesa Tulou de GamFratesi foi inspirada no design tradicional de uma mesa de bandeja e a dimensão adicional de funcionalidade que ela oferece. Composta por dois elementos básicos - uma bandeja redonda de aço com bordas firmes, fáceis de segurar, e uma estrutura de quatro pés em aço tubular -, o design minimalista permite que a bandeja seja levada para espaços diferentes.	1000043384647	http://hermanmiller.vteximg.com.br/arquivos/ids/161094/Mesa-Tulou-75cm-Mocca.jpg?v=637363292550730000	332.21 BRL:12	https://store.hermanmiller.com.br/mesa-tulou-75cm-930521_pai/p?idsku=338	930525	Mesas > Mesas Lateral		new
111_91	Luminária de Mesa Ode Preta	4520.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/158947/Luminaria_Ode_preta_Y6485.FG-0002_3.jpg?v=636905280420830000	Marca Moda	Preto	Com um toque na haste, a Luminária de Mesa Ode emite uma luz difusa abaixo de uma elegante cúpula de aço. Toque mais uma vez para diminuir o brilho, e uma terceira vez para apagar a luz. Inclui adaptador de energia com cabo de 3,65 metros. Os LEDs são integrados à luminária.	1000041399933	http://hermanmiller.vteximg.com.br/arquivos/ids/158947/Luminaria_Ode_preta_Y6485.FG-0002_3.jpg?v=636905280420830000	376.67 BRL:12	https://store.hermanmiller.com.br/luminaria-de-mesa-ode-y6485-fg-0002_preta/p?idsku=91	Y6485.FG-0002	Iluminação > Luminária de Mesa		new
444_516	Sacola Six Colors Grande No4	725.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/163570/507664_01.jpg?v=637703340105030000,http://hermanmiller.vteximg.com.br/arquivos/ids/163599/507664_02.jpg?v=637703340238230000	Herman Miller	Colorido Nº4	Criada para a HAY por Susan Bijl com esquemas de cores tonais com curadoria de Bertjan Pot, a Sacola Six-Colour Bag ilustra a fascinação da designer por materiais, estampas e cores, em uma sacola de compras diferenciada e funcional, que se destaca por seu design geométrico em diversas opções de cores e tamanhos.	5710441266723	http://hermanmiller.vteximg.com.br/arquivos/ids/163570/507664_01.jpg?v=637703340105030000	60.42 BRL:12	https://store.hermanmiller.com.br/sacola-six-colors-grande-n%C2%BA4-507664_pai/p?idsku=516	507664	Decor & Lifestyle > Pessoal		new
411_488	Mesa OE1 Ash Mesa OE1 61X122 Ash com Nightfall	6200.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162356/Mesa-OE1-61X122-Ash-com-Nightfall.png?v=637639894984200000	Herman Miller	Nightfall	Coleção para espaços de trabalho OE1  A Coleção para espaços de trabalho OE1 permite flexibilidade, integração instantânea e otimização de espaços. Inspire-se em ideias pensadas para as diferentes configurações da OE1 para todo o escritório e obtenha recursos de design para ajudá-lo a planejar os espaços.  Ao projetarem a OE1, Sam Hecht e Kim Colin desconstruíram a abordagem de sistemas tradicionais para móveis de escritório. No processo, eles criaram uma coleção flexível pronta para um mundo de trabalho em constante transformação.  Encontre o encaixe correto  Opções para todos os ambientes de trabalho e todas as estéticas. O design leve e minimalista da OE1 vem em uma ampla variedade de configurações e cores, ajudando as organizações a encontrarem sua própria combinação perfeita entre propósito, desempenho e expressão.  Otimize o seu espaço  Com seus designs multifuncionais e elementos móveis, OE1 ajuda as organizações a otimizarem seus espaços, transformando áreas subutilizadas em áreas de trabalho flexíveis e dedicadas.	1000043511319	http://hermanmiller.vteximg.com.br/arquivos/ids/162356/Mesa-OE1-61X122-Ash-com-Nightfall.png?v=637639894984200000	516.67 BRL:12	https://store.hermanmiller.com.br/mesa-oe1-61x122-hz515s-2448l_pai/p?idsku=488	HZ515S.2448LNCLBALBADN2G	Mesas > Mesas de trabalho		new
134_114	Cadeira Cosm Média Mineral Braço Regulável	10894.50 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/159224/Mineral.jpg?v=636972549196900000	Herman Miller	Mineral	Sente-se em uma cadeira Cosm. Você vai até esquecer de que está sentado em uma cadeira. Com um design sofisticado e ergonômico, ela responde imediatamente ao seu corpo, aos seus movimentos e à sua postura, de modo a proporcionar um equilíbrio natural e um suporte completo.   Sem a necessidade de ajustes, a inclinação Auto-Harmonic da Cosm coloca a pessoa em primeiro lugar e responde a ela — independentemente da postura — oferecendo uma reclinação equilibrada e conforto personalizado. O Studio 7.5 e a Herman Miller aperfeiçoaram a inclinação com ajuste automático, inventando um mecanismo de ajuste complexo, de ajuste fino. Levando em conta a força vertical da pessoa que está sentada — que está em constante fluxo — as engrenagens dentro da inclinação movem o ponto de apoio ao longo da mola em forma de folha para ajustar automaticamente a tensão da cadeira.   Com sua suspensão contínua e forma escultural, a cadeira parece ser um único objeto unificado, e não uma coleção de peças e partes. Esse senso de unidade também se reflete em sua composição material.	1000041499985	http://hermanmiller.vteximg.com.br/arquivos/ids/159224/Mineral.jpg?v=636972549196900000	907.88 BRL:12	https://store.hermanmiller.com.br/cadeira-cosm-media-flc_media/p?idsku=114	FLC152SFH9898VPROCVPR84503	Assentos > Cadeiras para Trabalho		new
411_487	Mesa OE1 Ash Mesa OE1 61X122 Ash com Glacier	6200.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162355/Mesa-OE1-61X122-Ash-com-Glacier.png?v=637639894515700000	Herman Miller	Glacier	Coleção para espaços de trabalho OE1  A Coleção para espaços de trabalho OE1 permite flexibilidade, integração instantânea e otimização de espaços. Inspire-se em ideias pensadas para as diferentes configurações da OE1 para todo o escritório e obtenha recursos de design para ajudá-lo a planejar os espaços.  Ao projetarem a OE1, Sam Hecht e Kim Colin desconstruíram a abordagem de sistemas tradicionais para móveis de escritório. No processo, eles criaram uma coleção flexível pronta para um mundo de trabalho em constante transformação.  Encontre o encaixe correto  Opções para todos os ambientes de trabalho e todas as estéticas. O design leve e minimalista da OE1 vem em uma ampla variedade de configurações e cores, ajudando as organizações a encontrarem sua própria combinação perfeita entre propósito, desempenho e expressão.  Otimize o seu espaço  Com seus designs multifuncionais e elementos móveis, OE1 ajuda as organizações a otimizarem seus espaços, transformando áreas subutilizadas em áreas de trabalho flexíveis e dedicadas.	1000043511302	http://hermanmiller.vteximg.com.br/arquivos/ids/162355/Mesa-OE1-61X122-Ash-com-Glacier.png?v=637639894515700000	516.67 BRL:12	https://store.hermanmiller.com.br/mesa-oe1-61x122-hz515s-2448l_pai/p?idsku=487	HZ515S.2448LNCLBALBADB3G	Mesas > Mesas de trabalho		new
358_358	Cadeira Soft Edge 12 - Verde Claro	5900.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161356/928041_Soft-Edge-12-Chair_VERDE-CLARO_1.jpg?v=637370693057870000,http://hermanmiller.vteximg.com.br/arquivos/ids/161357/928041_Soft-Edge-12-Chair_VERDE-CLARO_2.jpg?v=637370693184270000,http://hermanmiller.vteximg.com.br/arquivos/ids/161358/928041_Soft-Edge-12-Chair_VERDE-CLARO_3.jpg?v=637370693315670000	Herman Miller	Verde Claro	A coleção Soft Edge de Iskos-Berlin apresenta assento e encosto com formato orgânico, combinando curvas fortes e leveza extrema para criar um aspecto tridimensional que não costuma ser possível com compensado bidimensional. Todas as bordas dos assentos ultrafinos e macios são dobradas para longe do corpo , e o resultado é um design minimalista que otimiza o conforto centrado na pessoa, permitindo movimentação constante.	1000043386252	http://hermanmiller.vteximg.com.br/arquivos/ids/161356/928041_Soft-Edge-12-Chair_VERDE-CLARO_1.jpg?v=637370693057870000	491.67 BRL:12	https://store.hermanmiller.com.br/cadeira-soft-edge-12-928041_pai/p?idsku=358	928041	Assentos > Cadeiras Multiuso		new
113_87	Gancho para Bolsa Ubi Branco	380.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/156533/gancho_para_bolsa_ubi_1.jpg?v=636670978588470000,http://hermanmiller.vteximg.com.br/arquivos/ids/156534/gancho_para_bolsa_ubi_2.jpg?v=636670978678730000,http://hermanmiller.vteximg.com.br/arquivos/ids/156535/gancho_para_bolsa_ubi_3.jpg?v=636670978773430000	Herman Miller		Criamos as ferramentas de trabalho Ubi em torno de uma compreensão das pessoas que podem organizar a variedade de ferramentas do portfólio para atender às suas preferências pessoais e estilos de trabalho. Para dar suporte ao que é essencial para o trabalho e aos itens do estilo de vida de cada pessoa, e orientadas pela forma como as pessoas se movem e atuam em seus espaços de trabalho, as ferramentas de trabalho Ubi oferecem ao indivíduo uma rica experiência.   Dependendo dos itens que uma pessoa possui e das tarefas que estão sendo realizadas, a pessoa pode montar as ferramentas de trabalho Ubi de forma adequada. Seja um espaço de trabalho próprio ou usado de forma diversificada, o portfólio permite que cada pessoa se sinta em casa enquanto estiver no escritório, e tenha o suporte para as atividades do trabalho de forma a impulsionar sua eficiência.	1000041399865	http://hermanmiller.vteximg.com.br/arquivos/ids/156533/gancho_para_bolsa_ubi_1.jpg?v=636670978588470000	54.29 BRL:7	https://store.hermanmiller.com.br/gancho-para-bolsa-ubi-yt700-c-0002_branco/p?idsku=87	YT700.C-0002	Acessórios > Organizadores		new
333_340	Mesa Tulou 55cm Mocca	2227.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161096/Mesa-Tulou-55cm-Mocca.jpg?v=637363293092570000	Herman Miller	Mocca	A mesa Tulou de GamFratesi foi inspirada no design tradicional de uma mesa de bandeja e a dimensão adicional de funcionalidade que ela oferece. Composta por dois elementos básicos - uma bandeja redonda de aço com bordas firmes, fáceis de segurar, e uma estrutura de quatro pés em aço tubular -, o design minimalista permite que a bandeja seja levada para espaços diferentes.	1000043384661	http://hermanmiller.vteximg.com.br/arquivos/ids/161096/Mesa-Tulou-55cm-Mocca.jpg?v=637363293092570000	185.58 BRL:12	https://store.hermanmiller.com.br/mesa-tulou-55cm-930501_pai/p?idsku=340	930507	Mesas > Mesas Lateral		new
344_365	Sofá Can 1 Lugar Cinza	12970.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161553/8077139279415_CAN-1-lugar_cinza_1.jpg?v=637388191205000000	Herman Miller	Cinza	Com o sofá Can, Ronan e Erwan Bouroullec buscaram ir além da criação de um design prático, elegante e confortável. A intenção é revitalizar toda a ideia do sofá, de algo inerentemente complicado para algo simples, descontraído e acessível. O sofá é entregue desmontado e pode ser montado facilmente em casa a partir de três elementos básicos - estrutura, cobertura e almofadas.	1000043386115	http://hermanmiller.vteximg.com.br/arquivos/ids/161553/8077139279415_CAN-1-lugar_cinza_1.jpg?v=637388191205000000	1080.83 BRL:12	https://store.hermanmiller.com.br/sofa-can-1-lugar-8077139279415_pai/p?idsku=365	8077139279415	Assentos > Sofás		new
358_359	Cadeira Soft Edge 12 - Verde	5900.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161352/928033_Soft-Edge-12-Chair_VERDE_1.jpg?v=637370692041870000,http://hermanmiller.vteximg.com.br/arquivos/ids/161353/928033_Soft-Edge-12-Chair_VERDE_2.jpg?v=637370692304430000,http://hermanmiller.vteximg.com.br/arquivos/ids/161354/928033_Soft-Edge-12-Chair_VERDE_3.jpg?v=637370692446100000	Herman Miller	Verde	A coleção Soft Edge de Iskos-Berlin apresenta assento e encosto com formato orgânico, combinando curvas fortes e leveza extrema para criar um aspecto tridimensional que não costuma ser possível com compensado bidimensional. Todas as bordas dos assentos ultrafinos e macios são dobradas para longe do corpo , e o resultado é um design minimalista que otimiza o conforto centrado na pessoa, permitindo movimentação constante.	1000043386245	http://hermanmiller.vteximg.com.br/arquivos/ids/161352/928033_Soft-Edge-12-Chair_VERDE_1.jpg?v=637370692041870000	491.67 BRL:12	https://store.hermanmiller.com.br/cadeira-soft-edge-12-928041_pai/p?idsku=359	928033	Assentos > Cadeiras Multiuso		new
411_493	Mesa OE1 Ash Mesa OE1 76x152 Ash com Branco	6450.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162361/Mesa-OE1-76x152-Ash-com-Branco.png?v=637639897702330000	Herman Miller	Branco	Coleção para espaços de trabalho OE1  A Coleção para espaços de trabalho OE1 permite flexibilidade, integração instantânea e otimização de espaços. Inspire-se em ideias pensadas para as diferentes configurações da OE1 para todo o escritório e obtenha recursos de design para ajudá-lo a planejar os espaços.  Ao projetarem a OE1, Sam Hecht e Kim Colin desconstruíram a abordagem de sistemas tradicionais para móveis de escritório. No processo, eles criaram uma coleção flexível pronta para um mundo de trabalho em constante transformação.  Encontre o encaixe correto  Opções para todos os ambientes de trabalho e todas as estéticas. O design leve e minimalista da OE1 vem em uma ampla variedade de configurações e cores, ajudando as organizações a encontrarem sua própria combinação perfeita entre propósito, desempenho e expressão.  Otimize o seu espaço  Com seus designs multifuncionais e elementos móveis, OE1 ajuda as organizações a otimizarem seus espaços, transformando áreas subutilizadas em áreas de trabalho flexíveis e dedicadas.	1000043511364	http://hermanmiller.vteximg.com.br/arquivos/ids/162361/Mesa-OE1-76x152-Ash-com-Branco.png?v=637639897702330000	537.50 BRL:12	https://store.hermanmiller.com.br/mesa-oe1-61x122-hz515s-2448l_pai/p?idsku=493	HZ515S.3060LNCLBALBA98G	Mesas > Mesas de trabalho		new
345_363	Sofá Can 2 Lugares Cinza	16835.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161555/8077179279415_CAN-2-lugares_cinza_2.jpg?v=637388191971630000	Herman Miller	Cinza	Com o sofá Can, Ronan e Erwan Bouroullec buscaram ir além da criação de um design prático, elegante e confortável. A intenção é revitalizar toda a ideia do sofá, de algo inerentemente complicado para algo simples, descontraído e acessível. O sofá é entregue desmontado e pode ser montado facilmente em casa a partir de três elementos básicos - estrutura, cobertura e almofadas.	1000043386122	http://hermanmiller.vteximg.com.br/arquivos/ids/161555/8077179279415_CAN-2-lugares_cinza_2.jpg?v=637388191971630000	1402.92 BRL:12	https://store.hermanmiller.com.br/sofa-can-2-lugares-8077179279415_pai/p?idsku=363	8077179279415	Assentos > Sofás		new
252_322	Cadeira Giratória About A Chair 50 Verde	7450.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161054/Cadeira-Giratoria-About-a-Chair-5001-Verde.jpg?v=637363261172800000	Herman Miller	Verde	A About A Chair 50 é uma cadeira de trabalho com concha estofada, com o perfil curvo instantaneamente reconhecível desta coleção. A base de cinco pés é equipada com um cilindro semiautomático. A estrutura de alumínio tem rodízios e a altura do assento é ajustável.	1000043383299	http://hermanmiller.vteximg.com.br/arquivos/ids/161054/Cadeira-Giratoria-About-a-Chair-5001-Verde.jpg?v=637363261172800000	620.83 BRL:12	https://store.hermanmiller.com.br/cadeira-giratoria-about-a-chair-aac5001-0001_pai/p?idsku=322	AAC5001DTGWPA	Assentos > Cadeiras Multiuso		new
410_482	Carrinho de Armazenamento OE1 com Prateleira superior e inferior Glacier	4365.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162350/Carrinho-de-Armazenamento-com-Prateleira-superior-e-inferior-Glacier.png?v=637639890494270000	Herman Miller	Glacier	Coleção para espaços de trabalho OE1  A Coleção para espaços de trabalho OE1 permite flexibilidade, integração instantânea e otimização de espaços. Inspire-se em ideias pensadas para as diferentes configurações da OE1 para todo o escritório e obtenha recursos de design para ajudá-lo a planejar os espaços.  Ao projetarem a OE1, Sam Hecht e Kim Colin desconstruíram a abordagem de sistemas tradicionais para móveis de escritório. No processo, eles criaram uma coleção flexível pronta para um mundo de trabalho em constante transformação.  Encontre o encaixe correto  Opções para todos os ambientes de trabalho e todas as estéticas. O design leve e minimalista da OE1 vem em uma ampla variedade de configurações e cores, ajudando as organizações a encontrarem sua própria combinação perfeita entre propósito, desempenho e expressão.  Otimize o seu espaço  Com seus designs multifuncionais e elementos móveis, OE1 ajuda as organizações a otimizarem seus espaços, transformando áreas subutilizadas em áreas de trabalho flexíveis e dedicadas.	1000043511258	http://hermanmiller.vteximg.com.br/arquivos/ids/162350/Carrinho-de-Armazenamento-com-Prateleira-superior-e-inferior-Glacier.png?v=637639890494270000	363.75 BRL:12	https://store.hermanmiller.com.br/carrinho-de-armazenamento-com-prateleira-superior-e-inferior-branco-hz820-2011ss_pai/p?idsku=482	HZ820.2011SSNNDB3	Acessórios > Organizadores		new
317_337	Cadeira About A Chair 123S Amarela	10505.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161213/Cadeira-About-a-Chair-Estofada-Amarela_1.jpg?v=637364074886730000,http://hermanmiller.vteximg.com.br/arquivos/ids/161214/Cadeira-About-a-Chair-Estofada-Amarela_2-1-.jpg?v=637364076206100000,http://hermanmiller.vteximg.com.br/arquivos/ids/161215/Cadeira-About-a-Chair-Estofada-Amarela_3-1-.jpg?v=637364076945570000	Herman Miller	Amarelo	Com estrutura em madeira e elegantes pés afunilados, a AAC 123 apresenta uma estética orgânica atemporal. Mantendo o encosto alto e assento generoso que marcam a coleção, este design apresenta uma base sólida com pés em ângulos levemente abertos para uma estabilidade perfeita.	1000043384500	http://hermanmiller.vteximg.com.br/arquivos/ids/161213/Cadeira-About-a-Chair-Estofada-Amarela_1.jpg?v=637364074886730000	875.42 BRL:12	https://store.hermanmiller.com.br/cadeira-about-a-chair-amarela-aac123s04-0001_pai/p?idsku=337	AAC123S04MOVSDGZ2425	Assentos > Cadeiras Multiuso		new
267_302	Mesa Copenhague 20 Jantar Redonda 90cm Cinza	10015.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161564/Mesa-Copenhague-Jantar-Redonda-90cm-Cinza.jpg?v=637388196777600000	Herman Miller	Cinza	Com os mesmos pés em ângulo característicos do restante da linha Copenhage dos irmãos Bouroullec, a mesa CPH 20 tem um tampo redondo que suaviza sua expressão projetada. Ideal tanto para encontros intimistas como para ambientes maiores, como cafés, essa mesa versátil consegue se encaixar tanto em residências como em espaços públicos. As mesas apresentam uma variedade de alturas e tamanhos e estão disponíveis com acabamento de carvalho tingido, acabamento com sabão (técnica dinamarquesa) e laqueado, com tampos de madeira, laminado ou linóleo.      Criada por Ronan e Erwan Bouroullec para HAY      A Mesa de Jantar Copenhague é uma mesa elegante, redonda, com bordas chanfradas e três pés graciosamente inclinados. A exclusiva disposição em tripé dos pés da mesa maximiza o espaço para cada pessoa, o que torna esta mesa redonda ideal para espaços pequenos.      • Moderna mesa de jantar redonda, desenhada para resistir ao uso diário com elegância      • Pés de carvalho maciço e tampo chanfrado      • Parte da ampla Coleção Copenhague	1000043383497	http://hermanmiller.vteximg.com.br/arquivos/ids/161564/Mesa-Copenhague-Jantar-Redonda-90cm-Cinza.jpg?v=637388196777600000	834.58 BRL:12	https://store.hermanmiller.com.br/mesa-copenhague-jantar-redonda-90cm-cph203529-0002_pai/p?idsku=302	CPH203529MSORLIMPE	Mesas > Mesas de Jantar		new
416_528	Bandeja Aço inoxidável Grande Rainbow	280.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/163647/505751_02.jpg?v=637703385889270000,http://hermanmiller.vteximg.com.br/arquivos/ids/163648/505761_01_1.jpg?v=637704289936500000	Herman Miller		Feita em aço inoxidável galvanizado, esta bandeja é ideal para acomodar todo tipo de coisa em casa ou no escritório.	5710441171171	http://hermanmiller.vteximg.com.br/arquivos/ids/163648/505761_01_1.jpg?v=637704289936500000	56.00 BRL:5	https://store.hermanmiller.com.br/bandeja-aco-inoxidavel-grande-rainbow-505761_pai/p?idsku=528	505761	Decor & Lifestyle > Objetos Decorativos		new
323_272	Mesa Tray Baixa Chocolate	3404.25 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161086/Mesa-Tray-Baixa-Chocolate.jpg?v=637363286139400000	Herman Miller		A Mesa Tray de metal é um móvel multifuncional que pode ser facilmente adaptado para atender às suas necessidades. Com o tampo de bandeja posicionado no lugar, pode ser utilizada como mesa de cabeceira ou mesa de centro. Ao remover o tampo, ele se torna uma bandeja que pode ser usada para carregar itens.	1000043383466	http://hermanmiller.vteximg.com.br/arquivos/ids/161086/Mesa-Tray-Baixa-Chocolate.jpg?v=637363286139400000	283.69 BRL:12	https://store.hermanmiller.com.br/mesa-tray-baixa-ttlsc2415-0002_pai/p?idsku=272	TTLSC2415CHH	Mesas > Mesas Lateral		new
409_476	Carrinho de Armazenamento OE1 com Gaveta superior e Prateleira inferior Canyon	4885.00 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/162341/Carrinho-de-Armazenamento-com-Gaveta-superior-e-Prateleira-inferior-Canyon.png?v=637639888722170000	Herman Miller	Canyon	Coleção para espaços de trabalho OE1  A Coleção para espaços de trabalho OE1 permite flexibilidade, integração instantânea e otimização de espaços. Inspire-se em ideias pensadas para as diferentes configurações da OE1 para todo o escritório e obtenha recursos de design para ajudá-lo a planejar os espaços.  Ao projetarem a OE1, Sam Hecht e Kim Colin desconstruíram a abordagem de sistemas tradicionais para móveis de escritório. No processo, eles criaram uma coleção flexível pronta para um mundo de trabalho em constante transformação.  Encontre o encaixe correto  Opções para todos os ambientes de trabalho e todas as estéticas. O design leve e minimalista da OE1 vem em uma ampla variedade de configurações e cores, ajudando as organizações a encontrarem sua própria combinação perfeita entre propósito, desempenho e expressão.  Otimize o seu espaço  Com seus designs multifuncionais e elementos móveis, OE1 ajuda as organizações a otimizarem seus espaços, transformando áreas subutilizadas em áreas de trabalho flexíveis e dedicadas.	1000043511197	http://hermanmiller.vteximg.com.br/arquivos/ids/162341/Carrinho-de-Armazenamento-com-Gaveta-superior-e-Prateleira-inferior-Canyon.png?v=637639888722170000	407.08 BRL:12	https://store.hermanmiller.com.br/carrinho-de-armazenamento-com-gaveta-superior-e-prateleira-inferior-branco-hz820-2011ds_pai/p?idsku=476	HZ820.2011DSNNDR1	Acessórios > Organizadores		new
294_361	Poltrona Uchiwa Quilted Creme	27718.50 BRL	in stock	BR	pt	http://hermanmiller.vteximg.com.br/arquivos/ids/161302/8112074441055_Uchiwa-Quilted-_creme_1.jpg?v=637370677809230000,http://hermanmiller.vteximg.com.br/arquivos/ids/161303/8112074441055_Uchiwa-Quilted-_creme_2.jpg?v=637370677924130000,http://hermanmiller.vteximg.com.br/arquivos/ids/161304/8112074441055_Uchiwa-Quilted-_creme_3.jpg?v=637370678025270000,http://hermanmiller.vteximg.com.br/arquivos/ids/161305/8112074441055_Uchiwa-Quilted-_creme_4.jpg?v=637370678144500000,http://hermanmiller.vteximg.com.br/arquivos/ids/161306/8112074441055_Uchiwa-Quilted-_creme_5.jpg?v=637370678259500000,http://hermanmiller.vteximg.com.br/arquivos/ids/161307/8112074441055_Uchiwa-Quilted-_creme_6.jpg?v=637370678409730000	Herman Miller	Creme	A forma macia e aberta da Poltrona Uchiwa foi inspirada no tradicional leque japonês. A Uchiwa foi desenhada para ser generosa e acolhedora. Esta poltrona capitoneada permite que você encoste e vire a cabeça, para a esquerda ou para a direita, no encosto de cabeça duplo.	1000043386160	http://hermanmiller.vteximg.com.br/arquivos/ids/161302/8112074441055_Uchiwa-Quilted-_creme_1.jpg?v=637370677809230000	2309.88 BRL:12	https://store.hermanmiller.com.br/poltrona-uchiwa-uch05-0002_pai/p?idsku=361	8112074441055	Assentos > Poltronas & Otomanas		new
