title	id	price	clicks	unpaid clicks	availability	Dynamic Remarketing - active	Enhanced free listings - active	Enhanced free listings - disapproved or invalid	Free listings - Plus - active	Free listings - Plus - disapproved or invalid	Free listings - active	Free listings - disapproved or invalid	Shopping ads - active	Shopping ads - disapproved or invalid	channel	country	language	additional image link	adult	bases	brand	brazos	color	description	gtin	identifier exists	image link	is bundle	item group id	link	medidas	product type	shipping weight
Bandeja para Laptop Ollin Y95112.OL-1	29_111	1990.00 MXN	1	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155714/Bandeja_Laptop_Flo_y_Ollin_Blanco_01.jpg?v=637708827962600000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155715/Bandeja_Laptop_Flo_y_Ollin_Blanco_02.jpg?v=637708827965230000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155716/Bandeja_Laptop_Flo_y_Ollin_Blanco_03.jpg?v=637708827968070000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155717/Bandeja_Laptop_Flo_y_Ollin_Blanco_04.jpg?v=637708827972430000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155718/Bandeja_Laptop_Flo_y_Ollin_Blanco_05.jpg?v=637708827975400000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155945/Bandeja_Laptop_blanco.jpg?v=637708829076930000	no		Diseñado por Herman Miller		Blanco	"La bandeja para computadora portátil se integra con el soporte del monitor Flo o Ollin y eleva la computadora portátil por encima de la mesa para adaptarse a la altura del usuario. Este sistema se instala en cuestión de segundos, creando un ambiente acogedor que es beneficioso para la salud de los trabajadores móviles. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 Y95112.OL-1"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155714/Bandeja_Laptop_Flo_y_Ollin_Blanco_01.jpg?v=637708827962600000	no	29	https://store.hermanmiller.com.mx/bandeja-para-laptop-ollin/p?idsku=111		Accesorios > Tecnología	1 g
Silla Lino MI2B325HA-2	9_49	24500.00 MXN	4	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155601/Lino_fog_3.jpg?v=637708827367230000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155602/Lino_fog_2.jpg?v=637708827370030000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155603/Lino_fog_1.jpg?v=637708827373000000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155888/Lino_fog.jpg?v=637708828962900000	no		Diseñado por Sam Hecht y Kim Colin		Fog	"Lino ofrece un soporte completo para la columna y un ajuste dinámico basado en años de experiencia ergonómica. Todo el mundo debería disfrutar de un buen diseño y comodidad mientras trabaja. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 MI2B325HA-2"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155601/Lino_fog_3.jpg?v=637708827367230000	no	9	https://store.hermanmiller.com.mx/silla-lino/p?idsku=49		Sillas > Sillas para Oficinas	14.8 g
Mesa OE1 HZ515S.3060L-6	19_82	18700.00 MXN	0	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155663/Mesa_OE1_ash-canyon.jpg?v=637708827674730000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155920/Mesa_y_Carretillo_OE1_Canyon.jpg?v=637708829022200000	no		Diseñado por Sam Hecht y Kim Colin		Ash & Canyon	"Para un trabajo ágil: la mesa OE1 une la estética minimalista y la funcionalidad flexible en una forma elegante. Si está buscando llevar un estilo discreto y utilidad a su hogar u oficina, este escritorio espacioso y resistente es para usted. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 HZ515S.3060L-6"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155663/Mesa_OE1_ash-canyon.jpg?v=637708827674730000	no	19	https://store.hermanmiller.com.mx/mesa-oe1/p?idsku=82	76 x 152 cm	Mesas > Mesas de Oficina	41.2 g
Silla Aeron AER2C23DW-9	1_8	31400.00 MXN	185	2	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155475/Aeron_C_1.jpg?v=637708826461570000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155476/Aeron_C_2.jpg?v=637708826472870000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155477/Aeron_C_3.jpg?v=637708826484430000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155478/Aeron_C_4.jpg?v=637708826494130000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155847/Aeron_Carbon.jpg?v=637708828883100000	no		Diseñado por Don Chadwick y Bill Stumpf		Carbón	"Aeron es la combinación perfecta de rendimiento y diseño. Nuestra silla de oficina más vendida aún establece expectativas de comodidad ergonómica más de 20 años después de su lanzamiento.
<a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 AER2C23DW-9"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155475/Aeron_C_1.jpg?v=637708826461570000	no	1	https://store.hermanmiller.com.mx/silla-aeron/p?idsku=8	talla C	Sillas > Sillas para Oficinas	18.9 g
Carretilla OE1 - Cajón superior + estante inferior HZ820.2011DSNN-4	32_120	12800.00 MXN	0	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155741/Carretilla_OE1_cajon_superior_-_estante_inferior_canyon_01.png?v=637708828078030000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155953/Mesa_y_Carretillo_OE1_Canyon.jpg?v=637708829092430000	no		Diseñado por Sam Hecht y Kim Colin		Canyon	"Para un trabajo ágil, obtenga un almacenamiento que vaya con el flujo. Diseñado con flexibilidad y usos versátiles en mente, este moderno carrito de oficina ofrece almacenamiento personal sobre la marcha en un perfil delgado y minimalista. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 HZ820.2011DSNN-4"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155741/Carretilla_OE1_cajon_superior_-_estante_inferior_canyon_01.png?v=637708828078030000	no	32	https://store.hermanmiller.com.mx/carretilla-oe1-cajon-superior-estante-inferior/p?idsku=120		Accesorios > Carritos de Almacenamiento	1 g
Carretilla OE1 - Cajón superior y Cajón basculante inferior HZ820.2011DTNF-3	33_126	17900.00 MXN	0	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155750/Carretilla_OE1_cajon_superior_-_estante_basculante_nightfall_01.png?v=637708828100400000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155959/Mesa_y_carretillo_OE1_Nightfall.jpg?v=637708829103200000	no		Diseñado por Sam Hecht y Kim Colin		Nightfall	"Para un trabajo ágil, obtenga un almacenamiento que vaya con el flujo. Diseñado con flexibilidad y usos versátiles en mente, este moderno carrito de oficina ofrece almacenamiento personal sobre la marcha en un perfil delgado y minimalista. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 HZ820.2011DTNF-3"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155750/Carretilla_OE1_cajon_superior_-_estante_basculante_nightfall_01.png?v=637708828100400000	no	33	https://store.hermanmiller.com.mx/carretilla-oe1-cajon-superior-y-cajon-basculante-inferior/p?idsku=126		Accesorios > Carritos de Almacenamiento	1 g
Mesa Everywhere DT1AS.2460LP-51	18_73	13900.00 MXN	20	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155652/Everywhere_blanca_1.jpg?v=637708827601370000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155911/Mesa_Everwhere_blanco.jpg?v=637708829005600000	no		Diseñado por Dan Grabowski		Blanco	"Las líneas finas y nítidas ayudan a que estos escritorios duraderos y versátiles se adapten a cualquier lugar. Reorganícelos para una reunión rápida o utilícelos como escritorio de oficina en casa. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 DT1AS.2460LP-51"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155652/Everywhere_blanca_1.jpg?v=637708827601370000	no	18	https://store.hermanmiller.com.mx/mesa-everywhere/p?idsku=73	61 x 152 cm	Mesas > Mesas de Oficina	21 g
Silla Mirra 2 Triflex MRF223AWAP-1	3_14	24500.00 MXN	104	7	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155499/Mirra_2_Triflex_negro_4.jpg?v=637709703741370000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155500/Mirra_2_Triflex_negro_2.jpg?v=637732107373970000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155501/Mirra_2_Triflex_negro_3.jpg?v=637732107465000000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155502/Mirra_2_Triflex_negro_1.jpg?v=637708826700930000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155503/Mirra_2_Triflex_negro_5.jpg?v=637708826710670000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155504/Mirra_2_Triflex_negro_6.jpg?v=637708826714700000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155853/Mirra_grafito.jpg?v=637708828893900000	no		Diseñado por Studio 7.5		Negro	"La silla de oficina Mirra 2 es como una gran zapatilla para correr: se mueve contigo, brindándote todo el apoyo que necesitas para seguir adelante, sin cansarse. Las opciones de color y el diseño elegante hacen que Mirra 2 se adapte a cualquier entorno. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 MRF223AWAP-1"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155500/Mirra_2_Triflex_negro_2.jpg?v=637732107373970000	no	3	https://store.hermanmiller.com.mx/silla-mirra-2-triflex/p?idsku=14		Sillas > Sillas para Oficinas	19 g
Soporte de monitor Flo Y91171.CM-1	27_105	5800.00 MXN	4	1	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155693/Soporte_de_monitor_Flo_plata_01.jpg?v=637708827849630000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155694/Soporte_de_monitor_Flo_plata_02.jpg?v=637708827852770000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155695/Soporte_de_monitor_Flo_plata_03.jpg?v=637708827856370000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155696/Soporte_de_monitor_Flo_plata_04.jpg?v=637708827860100000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155939/Soporte_de_Monitor_Flo_y_Ollin_plata.jpg?v=637708829061600000	no		Diseñado por Herman Miller		Plata	"El soporte para monitor Flo le permite colocar la pantalla vertical, horizontalmente o en un ángulo que necesite para reducir la fatiga visual y fomentar una postura de trabajo más saludable. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 Y91171.CM-1"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155693/Soporte_de_monitor_Flo_plata_01.jpg?v=637708827849630000	no	27	https://store.hermanmiller.com.mx/soporte-de-monitor-flo/p?idsku=105		Accesorios > Tecnología	2.6 g
Silla Cosm Alta FLC362SFH-4	5_23	50200.00 MXN	8	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155532/Cosm_respaldo_alto_brazo_ajustable_glacier_3.jpg?v=637708826858930000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155533/Cosm_respaldo_alto_brazo_ajustable_glacier_2.jpg?v=637708826861430000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155534/Cosm_respaldo_alto_brazo_ajustable_glacier_1.jpg?v=637708826863770000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155535/Cosm_respaldo_alto_brazo_ajustable_glacier_4.jpg?v=637708826866430000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155862/Cosm_Glacier.jpg?v=637708828912030000	no		Diseñado por Studio 7.5	brazo ajustable	Glacier	"El diseño ergonómico de la silla Cosm de respaldo alto te responde instantáneamente, brindándote el equilibrio y el apoyo que necesitas, y una sensación de ligereza que puede hacerte olvidar que estás sentado en una silla. En las opciones ""deep in color"", Cosm tiene el mismo tono en todas partes. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 FLC362SFH-4"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155532/Cosm_respaldo_alto_brazo_ajustable_glacier_3.jpg?v=637708826858930000	no	5	https://store.hermanmiller.com.mx/silla-cosm-alta/p?idsku=23		Sillas > Sillas para Oficinas	19 g
Perchero Eames - Blanco & Walnut HIAOU91	34_129	9800.00 MXN	7	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155754/Perchero_Eames_Blanco_-_Walnut_02.jpg?v=637708828122630000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155755/Perchero_Eames_Blanco_-_Walnut_03.jpg?v=637708828124500000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155962/HIA_Eames_blanco_y_walnut.png?v=637708829108500000,http://hermanmillermx.vteximg.com.br/arquivos/ids/156264/Perchero_Eames_Blanco_-_Walnut_01.jpg?v=637728728510700000	no		Diseñado por Charles y Ray Eames		Blanco & Walnut	"Con su percha, Charles y Ray Eames han convertido la percha ordinaria en algo tan divertido que te lo pensarás dos veces antes de cubrirlo con abrigos. Ofrecido originalmente con ganchos de colores y una base blanca, ahora tenemos opciones monocromáticas y de madera. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 HIAOU91"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/156264/Perchero_Eames_Blanco_-_Walnut_01.jpg?v=637728728510700000	no	34	https://store.hermanmiller.com.mx/perchero-eames-blanco-walnut/p?idsku=129		Decoración > Perchero	1.4 g
Silla Mirra 2 Butterfly MRF223AWAF-9	4_16	26100.00 MXN	8	4	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155508/Mirra_2_Butterfly_negro_2.jpg?v=637709704502000000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155509/Mirra_2_Butterfly_negro_1.jpg?v=637708826741000000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155854/Mirra_grafito.jpg?v=637708828896400000,http://hermanmillermx.vteximg.com.br/arquivos/ids/156202/Mirra-2-Buttterfly.jpg?v=637711123172100000	no		Diseñado por Studio 7.5		Negro	"La silla de oficina Mirra 2 es como una gran zapatilla para correr: se mueve contigo, brindándote todo el apoyo que necesitas para seguir adelante, sin cansarse. Las opciones de color y el diseño elegante hacen que Mirra 2 se adapte a cualquier entorno. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 MRF223AWAF-9"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/156202/Mirra-2-Buttterfly.jpg?v=637711123172100000	no	4	https://store.hermanmiller.com.mx/silla-mirra-2-butterfly/p?idsku=16		Sillas > Sillas para Oficinas	19 g
Silla Mirra 2 Butterfly MRF223AWAF-7	4_17	27400.00 MXN	8	2	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155510/Mirra_2_Butterfly_blanco-turquesa_1.jpg?v=637708826747870000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155511/Mirra_2_Butterfly_blanco-turquesa_2.jpg?v=637708826757900000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155512/Mirra_2_Butterfly_blanco-turquesa_3.jpg?v=637708826764470000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155513/Mirra_2_Butterfly_blanco-turquesa_4.jpg?v=637708826774930000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155856/Mirra_turquesa.jpg?v=637708828900470000	no		Diseñado por Studio 7.5		Blanco & Turquesa	"La silla de oficina Mirra 2 es como una gran zapatilla para correr: se mueve contigo, brindándote todo el apoyo que necesitas para seguir adelante, sin cansarse. Las opciones de color y el diseño elegante hacen que Mirra 2 se adapte a cualquier entorno. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 MRF223AWAF-7"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155510/Mirra_2_Butterfly_blanco-turquesa_1.jpg?v=637708826747870000	no	4	https://store.hermanmiller.com.mx/silla-mirra-2-butterfly/p?idsku=17		Sillas > Sillas para Oficinas	19 g
Silla Aeron AER2B23DF-1	1_1	38800.00 MXN	22	2	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155449/Aeron_Alum_2.jpg?v=637709701784300000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155450/Aeron_Alum_1.jpg?v=637717364948530000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155451/Aeron_Alum_3.jpg?v=637708826193230000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155840/Aeron_grafito.jpg?v=637708828861200000	no		Diseñado por Don Chadwick y Bill Stumpf		Aluminio pulido	"Aeron es la combinación perfecta de rendimiento y diseño. Nuestra silla de oficina más vendida aún establece expectativas de comodidad ergonómica más de 20 años después de su lanzamiento.
<a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 AER2B23DF-1"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155449/Aeron_Alum_2.jpg?v=637709701784300000	no	1	https://store.hermanmiller.com.mx/silla-aeron/p?idsku=1	talla B	Sillas > Sillas para Oficinas	18.9 g
Banco Nelson -Base Metálica PB.60M-2	15_64	48800.00 MXN	0	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155639/Banco-Nelson_-Base-Metalica_maple_01.jpg?v=637708827537700000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155903/Banco_Nelson_Maple.jpg?v=637708828991370000	no		Diseñado por George Nelson		Maple	"Este banco con patas de metal o, alternativamente, una base de madera con bisagras, sigue siendo tan relevante hoy como lo fue en 1946, cuando George Nelson lo diseñó. Nelson creó su banco de listones para disuadir a las personas de sentarse durante demasiado tiempo, pero este toque también reduce el volumen visual de la pieza. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 PB.60M-2"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155639/Banco-Nelson_-Base-Metalica_maple_01.jpg?v=637708827537700000	no	15	https://store.hermanmiller.com.mx/banco-nelson-base-metalica/p?idsku=64	152 cm	Sillas > Bancas	15.1 g
Embody Logitech CN1G22AWAAHL-1	45_141	37990.00 MXN	514	47	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155778/Embody_Gaming_Negro-Azul_03.png?v=637708828223070000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155780/Embody_Gaming_Negro-Azul_01.png?v=637708828241200000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155975/Embody-Gaming_thumb_azul-blanco.jpg?v=637709714610500000,http://hermanmillermx.vteximg.com.br/arquivos/ids/156188/embody-azul-2.png?v=637710508829530000,http://hermanmillermx.vteximg.com.br/arquivos/ids/156191/Embody-Gaming_Negro-Azul_05.png?v=637710543378270000,http://hermanmillermx.vteximg.com.br/arquivos/ids/156199/Embody-Gaming_Negro-Azul_04.png?v=637710562433100000	no		Diseñado por Herman Miller y Logitech		Negro & Azul	"Herman Miller x Logitech G Silla Embody Gaming 
 CN1G22AWAAHL-1"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155778/Embody_Gaming_Negro-Azul_03.png?v=637708828223070000	no	45	https://store.hermanmiller.com.mx/embody-logitech/p?idsku=141		Gaming > Sillas Gaming	27.9 g
Silla Cosm Baja FLC142SFP-13	7_36	41800.00 MXN	2	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/155570/Cosm_respaldo_bajo_brazo_fijo_mineral_1.jpg?v=637708827139070000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155571/Cosm_respaldo_bajo_brazo_fijo_mineral_2.jpg?v=637708827147500000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155572/Cosm_respaldo_bajo_brazo_fijo_mineral_3.jpg?v=637708827156730000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155573/Cosm_respaldo_bajo_brazo_fijo_mineral_4.jpg?v=637708827164730000,http://hermanmillermx.vteximg.com.br/arquivos/ids/155875/Cosm_mineral.jpg?v=637708828937570000	no		Diseñado por Studio 7.5	brazo fijo	Mineral	"Deje que el diseño delgado y de respuesta instantánea del Mid-Back Cosm le haga olvidar que está sentado en una silla. El soporte y la belleza coexisten en armonía, haciendo de Cosm una escultura funcional. El respaldo medio proporciona soporte escapular y se adapta fácilmente a cualquier ajuste. En las opciones de ""deep in color"", Cosm tiene el mismo tono en todas partes. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 FLC142SFP-13"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/155570/Cosm_respaldo_bajo_brazo_fijo_mineral_1.jpg?v=637708827139070000	no	7	https://store.hermanmiller.com.mx/silla-cosm-baja/p?idsku=36		Sillas > Sillas para Oficinas	19 g
Portalápices CY100.-6	26_104	850.00 MXN	8	0	in stock	MX	MX		MX		MX		MX		Online	MX	es	http://hermanmillermx.vteximg.com.br/arquivos/ids/156200/Formwork_portalapices_1.jpg?v=637710563254000000	no		Diseñado por Sam Hecht y Kim Colin			"El portalápices Formwork es el lugar perfecto para bolígrafos y lápices. Fabricada en plástico ABS reciclable con base de silicona antideslizante, esta familia modular apilable también incluye bandejas, soportes y contenedores de almacenamiento. <a href=""#idRowMedidas"" class=""vtex-store-components-3-x-content--ClassDescriptionProductLink"">Ver más detalles</a> 
 CY100.-6"		yes	http://hermanmillermx.vteximg.com.br/arquivos/ids/156200/Formwork_portalapices_1.jpg?v=637710563254000000	no	26	https://store.hermanmiller.com.mx/portalapices/p?idsku=104		Accesorios > Accesorios de Escritorio	1 g
